rodada,id_jogador,nome_jogador,pontuacao,posicao,entrou_em_campo,equipe,adv,perc_jogos
29,Aránguiz - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_WCyBeDb.png,Aránguiz,0.4,Meia,True,Internacional,Vasco,0.42857142857142855
30,Aránguiz - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_WCyBeDb.png,Aránguiz,0.7,Meia,True,Internacional,Coritiba,0.4482758620689655
31,Aránguiz - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_WCyBeDb.png,Aránguiz,7.6,Meia,True,Internacional,América-MG,0.4666666666666667
32,Aránguiz - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_WCyBeDb.png,Aránguiz,3.4,Meia,True,Internacional,Cruzeiro,0.4838709677419355
33,Aránguiz - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_WCyBeDb.png,Aránguiz,0.2,Meia,True,Internacional,Fluminense,0.5
1,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,15.0,Lateral,True,Flamengo,Coritiba,1.0
2,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,3.1,Lateral,True,Flamengo,Internacional,1.0
3,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,2.9,Lateral,True,Flamengo,Botafogo,1.0
4,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,3.4,Lateral,True,Flamengo,Athlético-PR,1.0
5,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,8.1,Lateral,True,Flamengo,Goiás,1.0
6,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,1.5,Lateral,True,Flamengo,Bahia,1.0
7,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,6.0,Lateral,True,Flamengo,Corinthians,1.0
8,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,9.0,Lateral,True,Flamengo,Cruzeiro,1.0
9,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,15.2,Lateral,True,Flamengo,Vasco,1.0
10,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,6.9,Lateral,True,Flamengo,Grêmio,1.0
11,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,0.0,Lateral,True,Flamengo,Bragantino,1.0
12,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,4.8,Lateral,True,Flamengo,Santos,1.0
13,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,8.9,Lateral,True,Flamengo,Fortaleza,1.0
14,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,-1.7,Lateral,True,Flamengo,Palmeiras,1.0
16,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,-0.4,Lateral,True,Flamengo,América-MG,0.9333333333333333
18,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,0.6,Lateral,True,Flamengo,Cuiabá,0.8823529411764706
19,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,2.4,Lateral,True,Flamengo,São Paulo,0.8888888888888888
20,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,1.7,Lateral,True,Flamengo,Coritiba,0.8947368421052632
21,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,11.8,Lateral,True,Flamengo,Internacional,0.9
22,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,4.0,Lateral,True,Flamengo,Botafogo,0.9047619047619048
24,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,8.4,Lateral,True,Flamengo,Goiás,0.8695652173913043
25,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,8.6,Lateral,True,Flamengo,Bahia,0.875
26,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,4.8,Lateral,True,Flamengo,Corinthians,0.88
27,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,13.9,Lateral,True,Flamengo,Cruzeiro,0.8846153846153846
28,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,7.0,Lateral,True,Flamengo,Vasco,0.8888888888888888
29,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,2.1,Lateral,True,Flamengo,Grêmio,0.8928571428571429
31,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,4.7,Lateral,True,Flamengo,Santos,0.8666666666666667
32,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,10.0,Lateral,True,Flamengo,Fortaleza,0.8709677419354839
33,Ayrton Lucas - Lateral (Flamengo)https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Ayrton Lucas,9.6,Lateral,True,Flamengo,Palmeiras,0.875
2,Balbuena - Zagueiro (Corinthians)https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_a0U2siY.png,Balbuena,0.9,Zagueiro,True,Corinthians,Goiás,0.0
1,Baralhas - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Baralhas,3.4,Meia,True,Internacional,Fortaleza,1.0
2,Baralhas - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Baralhas,0.9,Meia,True,Internacional,Flamengo,1.0
4,Baralhas - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Baralhas,4.9,Meia,True,Internacional,São Paulo,0.6666666666666666
5,Baralhas - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Baralhas,2.0,Meia,True,Internacional,Athlético-PR,0.75
6,Baralhas - Meia (Internacional)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Baralhas,2.4,Meia,True,Internacional,Atlético-MG,0.8
1,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,0.0,Meia,True,Vasco,Atlético-MG,1.0
5,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,0.0,Meia,True,Vasco,Coritiba,0.25
6,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,3.0,Meia,True,Vasco,Santos,0.4
7,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,7.3,Meia,True,Vasco,São Paulo,0.5
8,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,0.6,Meia,True,Vasco,Fortaleza,0.5714285714285714
9,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,0.5,Meia,True,Vasco,Flamengo,0.625
23,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,0.0,Meia,True,Vasco,Fluminense,0.2727272727272727
30,Barros - Meia (Vasco)https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,-1.1,Meia,True,Vasco,Goiás,0.2413793103448276
27,Bastos - Zagueiro (Botafogo)https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,Bastos,1.4,Zagueiro,True,Botafogo,América-MG,0.0
32,Bastos - Zagueiro (Botafogo)https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,Bastos,-0.1,Zagueiro,True,Botafogo,Vasco,0.03225806451612903
3,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.9,Meia,True,Atlético-MG,Athlético-PR,0.0
4,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,2.9,Meia,True,Atlético-MG,Botafogo,0.3333333333333333
5,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,1.4,Meia,True,Atlético-MG,Cuiabá,0.5
6,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,-0.7,Meia,True,Atlético-MG,Internacional,0.6
7,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.5,Meia,True,Atlético-MG,Coritiba,0.6666666666666666
8,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,5.3,Meia,True,Atlético-MG,Palmeiras,0.7142857142857143
9,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.2,Meia,True,Atlético-MG,Cruzeiro,0.75
10,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.6,Meia,True,Atlético-MG,Bragantino,0.7777777777777778
11,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,1.2,Meia,True,Atlético-MG,Fluminense,0.8
12,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,2.1,Meia,True,Atlético-MG,Fortaleza,0.8181818181818182
13,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,1.4,Meia,True,Atlético-MG,América-MG,0.8333333333333334
14,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,1.1,Meia,True,Atlético-MG,Corinthians,0.8461538461538461
16,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,5.3,Meia,True,Atlético-MG,Grêmio,0.8
17,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,2.2,Meia,True,Atlético-MG,Flamengo,0.8125
18,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.1,Meia,True,Atlético-MG,São Paulo,0.8235294117647058
19,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.9,Meia,True,Atlético-MG,Bahia,0.8333333333333334
20,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.3,Meia,True,Atlético-MG,Vasco,0.8421052631578947
21,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,2.2,Meia,True,Atlético-MG,Santos,0.85
23,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,0.8,Meia,True,Atlético-MG,Botafogo,0.8181818181818182
24,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,-0.1,Meia,True,Atlético-MG,Cuiabá,0.8260869565217391
25,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,2.6,Meia,True,Atlético-MG,Internacional,0.8333333333333334
28,Battaglia - Meia (Atlético-MG)https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Battaglia,-0.3,Meia,True,Atlético-MG,Cruzeiro,0.7777777777777778
1,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,7.0,Goleiro,True,Athlético-PR,Goiás,1.0
2,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,1.5,Goleiro,True,Athlético-PR,Fluminense,1.0
3,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,2.0,Goleiro,True,Athlético-PR,Atlético-MG,1.0
4,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,3.0,Goleiro,True,Athlético-PR,Flamengo,1.0
5,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,11.0,Goleiro,True,Athlético-PR,Internacional,1.0
6,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,-1.0,Goleiro,True,Athlético-PR,Coritiba,1.0
7,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,0.0,Goleiro,True,Athlético-PR,Bragantino,1.0
8,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,0.0,Goleiro,True,Athlético-PR,Grêmio,1.0
9,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,9.0,Goleiro,True,Athlético-PR,Botafogo,1.0
10,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,12.7,Goleiro,True,Athlético-PR,América-MG,1.0
11,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,1.0,Goleiro,True,Athlético-PR,São Paulo,1.0
12,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,5.7,Goleiro,True,Athlético-PR,Corinthians,1.0
14,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,4.0,Goleiro,True,Athlético-PR,Fortaleza,0.9230769230769231
15,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,11.0,Goleiro,True,Athlético-PR,Bahia,0.9285714285714286
16,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,7.0,Goleiro,True,Athlético-PR,Vasco,0.9333333333333333
17,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,-1.0,Goleiro,True,Athlético-PR,Cruzeiro,0.9375
18,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,0.0,Goleiro,True,Athlético-PR,Santos,0.9411764705882353
20,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,1.5,Goleiro,True,Athlético-PR,Goiás,0.8947368421052632
25,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,-1.0,Goleiro,True,Athlético-PR,Coritiba,0.75
26,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,1.0,Goleiro,True,Athlético-PR,Bragantino,0.76
27,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,3.0,Goleiro,True,Athlético-PR,Grêmio,0.7692307692307693
28,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,3.0,Goleiro,True,Athlético-PR,Botafogo,0.7777777777777778
29,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,2.0,Goleiro,True,Athlético-PR,América-MG,0.7857142857142857
30,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,0.0,Goleiro,True,Athlético-PR,São Paulo,0.7931034482758621
31,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,1.0,Goleiro,True,Athlético-PR,Corinthians,0.8
32,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,4.0,Goleiro,True,Athlético-PR,Palmeiras,0.8064516129032258
33,Bento - Goleiro (Athlético-PR)https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento,1.0,Goleiro,True,Athlético-PR,Fortaleza,0.8125
3,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,1.6,Meia,True,América-MG,Santos,0.0
4,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,6.6,Meia,True,América-MG,Cuiabá,0.3333333333333333
5,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,3.5,Meia,True,América-MG,Bragantino,0.5
6,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,6.2,Meia,True,América-MG,Cruzeiro,0.6
12,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,3.7,Meia,True,América-MG,Internacional,0.36363636363636365
13,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,8.5,Meia,True,América-MG,Atlético-MG,0.4166666666666667
16,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,-0.8,Meia,True,América-MG,Flamengo,0.4
17,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,1.8,Meia,True,América-MG,Palmeiras,0.4375
18,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,4.5,Meia,True,América-MG,Bahia,0.47058823529411764
25,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Benítez,9.9,Meia,True,América-MG,Cruzeiro,0.375
27,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,13.6,Meia,True,América-MG,Botafogo,0.0
28,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,11.1,Meia,True,América-MG,Corinthians,0.037037037037037035
29,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,2.1,Meia,True,América-MG,Athlético-PR,0.07142857142857142
30,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,15.7,Meia,True,América-MG,Grêmio,0.10344827586206896
31,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,2.1,Meia,True,América-MG,Internacional,0.13333333333333333
32,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,5.5,Meia,True,América-MG,Atlético-MG,0.16129032258064516
33,Benítez - Meia (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,Benítez,1.7,Meia,True,América-MG,Coritiba,0.1875
2,Biel - Atacante (Bahia)https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Biel,0.7,Atacante,True,Bahia,Botafogo,0.0
3,Biel - Atacante (Bahia)https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Biel,0.2,Atacante,True,Bahia,Vasco,0.5
4,Biel - Atacante (Bahia)https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Biel,11.4,Atacante,True,Bahia,Coritiba,0.6666666666666666
5,Biel - Atacante (Bahia)https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Biel,7.3,Atacante,True,Bahia,Santos,0.75
6,Biel - Atacante (Bahia)https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Biel,12.6,Atacante,True,Bahia,Flamengo,0.8
7,Biel - Atacante (Bahia)https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Biel,6.0,Atacante,True,Bahia,Goiás,0.8333333333333334
