aproveitamento_visitante,aproveitamento_mandante,local,status_transmissao_tr,status_cronometro_tr,periodo_tr,partida_data,inicio_cronometro_tr,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,transmissao.label,transmissao.url,rodada
"['d', 'd', 'd', 'v', 'd']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-12-06 19:00:00,,0,1,302915,20,327,18,290,1701900000,26,False,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/06-12-2023/goias-america-mg.ghtml?utm_source=cartolafc,38
"['d', 'd', 'v', 'v', 'v']","['v', 'v', 'v', 'd', 'd']",Maracanã,,,,2023-12-06 21:30:00,,3,2,302911,2,284,7,266,1701909000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/06-12-2023/fluminense-gremio.ghtml?utm_source=cartolafc,38
"['d', 'd', 'd', 'v', 'd']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-12-06 21:30:00,,1,2,302912,6,280,15,267,1701909000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/06-12-2023/vasco-bragantino.ghtml?utm_source=cartolafc,38
"['v', 'v', 'd', 'v', 'd']","['d', 'e', 'v', 'd', 'v']",Morumbi,,,,2023-12-06 21:30:00,,0,1,302913,4,262,11,276,1701909000,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/06-12-2023/sao-paulo-flamengo.ghtml?utm_source=cartolafc,38
"['e', 'e', 'v', 'v', 'v']","['e', 'e', 'd', 'd', 'd']",Vila Belmiro,,,,2023-12-06 21:30:00,,2,1,302914,10,356,17,277,1701909000,26,True,saiba como foi,https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/06-12-2023/santos-fortaleza.ghtml?utm_source=cartolafc,38
"['v', 'e', 'v', 'v', 'e']","['e', 'v', 'e', 'e', 'e']",Mineirão,,,,2023-12-06 21:30:00,,1,1,302916,1,275,14,283,1701909000,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/06-12-2023/cruzeiro-palmeiras.ghtml?utm_source=cartolafc,38
"['e', 'e', 'e', 'e', 'd']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-12-06 21:30:00,,1,3,302917,5,263,9,285,1701909000,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/06-12-2023/internacional-botafogo.ghtml?utm_source=cartolafc,38
"['v', 'd', 'v', 'd', 'v']","['v', 'd', 'e', 'd', 'd']",Couto Pereira,,,,2023-12-06 21:30:00,,2,0,302918,13,264,19,294,1701909000,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/06-12-2023/coritiba-corinthians.ghtml?utm_source=cartolafc,38
"['v', 'v', 'v', 'v', 'd']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-12-06 21:30:00,,1,4,302919,3,282,16,265,1701909000,26,True,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/06-12-2023/bahia-atletico-mg.ghtml?utm_source=cartolafc,38
"['e', 'e', 'e', 'v', 'd']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-12-06 21:30:00,,0,3,302920,8,293,12,1371,1701909000,26,True,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/06-12-2023/cuiaba-atletico-pr.ghtml?utm_source=cartolafc,38
"['d', 'v', 'v', 'v', 'v']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-12-02 18:00:00,,2,1,302894,9,285,13,264,1701550800,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/02-12-2023/corinthians-internacional.ghtml?utm_source=cartolafc,37
"['d', 'e', 'v', 'd', 'v']","['v', 'v', 'v', 'v', 'd']",Mineirão,,,,2023-12-02 21:00:00,,1,2,302896,11,276,3,282,1701561600,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/02-12-2023/atletico-mg-sao-paulo.ghtml?utm_source=cartolafc,37
"['v', 'e', 'd', 'd', 'v']","['v', 'v', 'd', 'v', 'd']",Maracanã,,,,2023-12-03 16:00:00,,1,2,302891,12,1371,4,262,1701630000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/03-12-2023/flamengo-cuiaba.ghtml?utm_source=cartolafc,37
"['v', 'v', 'v', 'd', 'd']","['v', 'e', 'v', 'v', 'e']",Allianz Parque,,,,2023-12-03 16:00:00,,0,1,302893,7,266,1,275,1701630000,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/03-12-2023/palmeiras-fluminense.ghtml?utm_source=cartolafc,37
"['e', 'v', 'e', 'e', 'e']","['e', 'e', 'e', 'e', 'd']",Nilton Santos (Engenhão),,,,2023-12-03 18:30:00,,0,0,302892,14,283,5,263,1701639000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/03-12-2023/botafogo-cruzeiro.ghtml?utm_source=cartolafc,37
"['v', 'd', 'e', 'd', 'd']","['d', 'd', 'd', 'v', 'd']",Nabi Abi Chedid,,,,2023-12-03 18:30:00,,0,1,302895,19,294,6,280,1701639000,26,True,saiba como foi,https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/03-12-2023/bragantino-coritiba.ghtml?utm_source=cartolafc,37
"['e', 'e', 'd', 'd', 'v']","['d', 'd', 'v', 'v', 'v']",Arena do Grêmio,,,,2023-12-03 18:30:00,,0,1,302897,15,267,2,284,1701639000,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/03-12-2023/gremio-vasco.ghtml?utm_source=cartolafc,37
"['e', 'e', 'd', 'd', 'd']","['e', 'e', 'e', 'v', 'd']",Ligga Arena,,,,2023-12-03 18:30:00,,0,3,302898,17,277,8,293,1701639000,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/03-12-2023/atletico-pr-santos.ghtml?utm_source=cartolafc,37
"['d', 'd', 'd', 'd', 'v']","['e', 'e', 'v', 'v', 'v']",Castelão (CE),,,,2023-12-03 18:30:00,,0,1,302899,18,290,10,356,1701639000,26,True,saiba como foi,https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/03-12-2023/fortaleza-goias.ghtml?utm_source=cartolafc,37
"['e', 'v', 'd', 'd', 'v']","['d', 'd', 'd', 'v', 'd']",Independência,,,,2023-12-03 18:30:00,,2,3,302900,16,265,20,327,1701639000,26,True,saiba como foi,https://ge.globo.com/mg/triangulo-mineiro/futebol/brasileirao-serie-a/jogo/03-12-2023/america-mg-bahia.ghtml?utm_source=cartolafc,37
"['v', 'd', 'v', 'd', 'v']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-11-28 21:30:00,,4,2,302882,13,264,15,267,1701217800,26,False,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/28-11-2023/vasco-corinthians.ghtml?utm_source=cartolafc,36
"['v', 'v', 'v', 'd', 'd']","['e', 'e', 'd', 'd', 'd']",Vila Belmiro,,,,2023-11-29 19:00:00,,3,0,302884,7,266,17,277,1701295200,26,True,saiba como foi,https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/29-11-2023/santos-fluminense.ghtml?utm_source=cartolafc,36
"['v', 'v', 'v', 'v', 'd']","['v', 'v', 'd', 'v', 'd']",Maracanã,,,,2023-11-29 19:30:00,,3,0,302881,3,282,4,262,1701297000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/29-11-2023/flamengo-atletico-mg.ghtml?utm_source=cartolafc,36
"['d', 'e', 'v', 'd', 'v']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-11-29 20:00:00,,1,0,302889,11,276,16,265,1701298800,26,True,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/29-11-2023/bahia-sao-paulo.ghtml?utm_source=cartolafc,36
"['d', 'v', 'v', 'v', 'v']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-11-29 20:00:00,,2,0,302890,9,285,12,1371,1701298800,26,True,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/29-11-2023/cuiaba-internacional.ghtml?utm_source=cartolafc,36
"['d', 'd', 'd', 'v', 'd']","['v', 'e', 'v', 'v', 'e']",Allianz Parque,,,,2023-11-29 21:30:00,,0,4,302883,20,327,1,275,1701304200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/29-11-2023/palmeiras-america-mg.ghtml?utm_source=cartolafc,36
"['e', 'e', 'e', 'e', 'd']","['v', 'd', 'e', 'd', 'd']",Couto Pereira,,,,2023-11-29 21:30:00,,1,1,302888,5,263,19,294,1701304200,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/29-11-2023/coritiba-botafogo.ghtml?utm_source=cartolafc,36
"['d', 'd', 'd', 'd', 'v']","['d', 'd', 'v', 'v', 'v']",Arena do Grêmio,,,,2023-11-30 19:00:00,,1,2,302887,18,290,2,284,1701381600,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/30-11-2023/gremio-goias.ghtml?utm_source=cartolafc,36
"['e', 'e', 'e', 'v', 'd']","['e', 'v', 'e', 'e', 'e']",Mineirão,,,,2023-11-30 20:00:00,,1,1,302886,8,293,14,283,1701385200,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/30-11-2023/cruzeiro-atletico-pr.ghtml?utm_source=cartolafc,36
"['e', 'e', 'v', 'v', 'v']","['d', 'd', 'd', 'v', 'd']",Nabi Abi Chedid,,,,2023-11-30 20:30:00,,2,1,302885,10,356,6,280,1701387000,26,True,saiba como foi,https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/30-11-2023/bragantino-fortaleza.ghtml?utm_source=cartolafc,36
"['e', 'v', 'd', 'd', 'v']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-11-24 21:00:00,,5,1,302864,16,265,13,264,1700870400,26,False,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/24-11-2023/corinthians-bahia.ghtml?utm_source=cartolafc,35
"['e', 'e', 'd', 'd', 'v']","['e', 'e', 'e', 'v', 'd']",Ligga Arena,,,,2023-11-25 19:30:00,,0,0,302868,15,267,8,293,1700951400,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/25-11-2023/atletico-pr-vasco.ghtml?utm_source=cartolafc,35
"['v', 'd', 'e', 'd', 'd']","['v', 'v', 'v', 'd', 'd']",Maracanã,,,,2023-11-25 21:00:00,,1,2,302861,19,294,7,266,1700956800,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/25-11-2023/fluminense-coritiba.ghtml?utm_source=cartolafc,35
"['e', 'e', 'd', 'd', 'd']","['e', 'e', 'e', 'e', 'd']",Nilton Santos (Engenhão),,,,2023-11-26 16:00:00,,1,1,302862,17,277,5,263,1701025200,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/26-11-2023/botafogo-santos.ghtml?utm_source=cartolafc,35
"['d', 'd', 'v', 'v', 'v']","['v', 'v', 'v', 'v', 'd']",Arena MRV,,,,2023-11-26 16:00:00,,0,3,302866,2,284,3,282,1701025200,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/26-11-2023/atletico-mg-gremio.ghtml?utm_source=cartolafc,35
"['v', 'e', 'd', 'd', 'v']","['d', 'e', 'v', 'd', 'v']",Morumbi,,,,2023-11-26 18:30:00,,0,0,302863,12,1371,11,276,1701034200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/26-11-2023/sao-paulo-cuiaba.ghtml?utm_source=cartolafc,35
"['d', 'd', 'd', 'v', 'd']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-11-26 18:30:00,,0,1,302867,6,280,9,285,1701034200,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/26-11-2023/internacional-bragantino.ghtml?utm_source=cartolafc,35
"['v', 'e', 'v', 'v', 'e']","['e', 'e', 'v', 'v', 'v']",Castelão (CE),,,,2023-11-26 18:30:00,,2,2,302869,1,275,10,356,1701034200,26,True,saiba como foi,https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/26-11-2023/fortaleza-palmeiras.ghtml?utm_source=cartolafc,35
"['v', 'v', 'd', 'v', 'd']","['d', 'd', 'd', 'v', 'd']",Parque do Sabiá,,,,2023-11-26 18:30:00,,3,0,302870,4,262,20,327,1701034200,26,True,saiba como foi,https://ge.globo.com/mg/triangulo-mineiro/futebol/brasileirao-serie-a/jogo/26-11-2023/america-mg-flamengo.ghtml?utm_source=cartolafc,35
"['e', 'v', 'e', 'e', 'e']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-11-27 21:00:00,,1,0,302865,14,283,18,290,1701129600,26,True,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/27-11-2023/goias-cruzeiro.ghtml?utm_source=cartolafc,35
"['e', 'v', 'e', 'e', 'e']","['v', 'd', 'e', 'd', 'd']",Durival Britto,,,,2023-11-11 16:00:00,,0,1,302838,14,283,19,294,1699729200,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/11-11-2023/coritiba-cruzeiro.ghtml?utm_source=cartolafc,34
"['v', 'v', 'v', 'd', 'd']","['v', 'v', 'd', 'v', 'd']",Maracanã,,,,2023-11-11 18:30:00,,1,1,302831,7,266,4,262,1699738200,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/11-11-2023/flamengo-fluminense.ghtml?utm_source=cartolafc,34
"['d', 'v', 'v', 'v', 'v']","['v', 'e', 'v', 'v', 'e']",Arena Barueri,,,,2023-11-11 21:00:00,,0,3,302833,9,285,1,275,1699747200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/11-11-2023/palmeiras-internacional.ghtml?utm_source=cartolafc,34
"['e', 'e', 'e', 'e', 'd']","['d', 'd', 'd', 'v', 'd']",Nabi Abi Chedid,,,,2023-11-12 16:00:00,,2,2,302835,5,263,6,280,1699815600,26,True,saiba como foi,https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/12-11-2023/bragantino-botafogo.ghtml?utm_source=cartolafc,34
"['v', 'd', 'v', 'd', 'v']","['d', 'd', 'v', 'v', 'v']",Arena do Grêmio,,,,2023-11-12 16:00:00,,1,0,302837,13,264,2,284,1699815600,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/12-11-2023/gremio-corinthians.ghtml?utm_source=cartolafc,34
"['d', 'd', 'd', 'v', 'd']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-11-12 18:30:00,,1,2,302832,20,327,15,267,1699824600,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/12-11-2023/vasco-america-mg.ghtml?utm_source=cartolafc,34
"['d', 'e', 'v', 'd', 'v']","['e', 'e', 'd', 'd', 'd']",Vila Belmiro,,,,2023-11-12 18:30:00,,0,0,302834,11,276,17,277,1699824600,26,True,saiba como foi,https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/12-11-2023/santos-sao-paulo.ghtml?utm_source=cartolafc,34
"['d', 'd', 'd', 'd', 'v']","['v', 'v', 'v', 'v', 'd']",Arena MRV,,,,2023-11-12 18:30:00,,1,2,302836,18,290,3,282,1699824600,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/12-11-2023/atletico-mg-goias.ghtml?utm_source=cartolafc,34
"['e', 'e', 'e', 'v', 'd']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-11-12 18:30:00,,1,1,302839,8,293,16,265,1699824600,26,True,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/12-11-2023/bahia-atletico-pr.ghtml?utm_source=cartolafc,34
"['e', 'e', 'v', 'v', 'v']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-11-12 18:30:00,,1,2,302840,10,356,12,1371,1699824600,26,True,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/12-11-2023/cuiaba-fortaleza.ghtml?utm_source=cartolafc,34
"['v', 'v', 'v', 'd', 'd']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-11-08 19:00:00,,0,0,302797,7,266,9,285,1699480800,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/08-11-2023/internacional-fluminense.ghtml?utm_source=cartolafc,33
"['v', 'd', 'e', 'd', 'd']","['d', 'd', 'd', 'v', 'd']",Independência,,,,2023-11-08 19:00:00,,3,0,302800,19,294,20,327,1699480800,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/08-11-2023/america-mg-coritiba.ghtml?utm_source=cartolafc,33
"['d', 'd', 'd', 'v', 'd']","['d', 'e', 'v', 'd', 'v']",Vila Belmiro,,,,2023-11-08 20:00:00,,0,1,302793,6,280,11,276,1699484400,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/08-11-2023/sao-paulo-bragantino.ghtml?utm_source=cartolafc,33
"['e', 'e', 'v', 'v', 'v']","['e', 'e', 'e', 'v', 'd']",Ligga Arena,,,,2023-11-08 20:00:00,,1,1,302798,10,356,8,293,1699484400,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/08-11-2023/atletico-pr-fortaleza.ghtml?utm_source=cartolafc,33
"['v', 'e', 'v', 'v', 'e']","['v', 'v', 'd', 'v', 'd']",Maracanã,,,,2023-11-08 21:30:00,,0,3,302791,1,275,4,262,1699489800,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/08-11-2023/flamengo-palmeiras.ghtml?utm_source=cartolafc,33
"['v', 'v', 'v', 'v', 'd']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-11-09 19:00:00,,1,1,302794,3,282,13,264,1699567200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/09-11-2023/corinthians-atletico-mg.ghtml?utm_source=cartolafc,33
"['e', 'e', 'd', 'd', 'd']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-11-09 19:00:00,,1,0,302795,17,277,18,290,1699567200,26,True,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/09-11-2023/goias-santos.ghtml?utm_source=cartolafc,33
"['d', 'd', 'v', 'v', 'v']","['e', 'e', 'e', 'e', 'd']",São Januário,,,,2023-11-09 20:00:00,,4,3,302792,2,284,5,263,1699570800,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/09-11-2023/botafogo-gremio.ghtml?utm_source=cartolafc,33
"['v', 'e', 'd', 'd', 'v']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-11-09 20:00:00,,3,0,302799,12,1371,16,265,1699570800,26,True,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/09-11-2023/bahia-cuiaba.ghtml?utm_source=cartolafc,33
"['e', 'e', 'd', 'd', 'v']","['e', 'v', 'e', 'e', 'e']",Mineirão,,,,2023-11-22 19:00:00,,2,2,302796,15,267,14,283,1700690400,26,False,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/22-11-2023/cruzeiro-vasco.ghtml?utm_source=cartolafc,33
"['e', 'v', 'd', 'd', 'v']","['d', 'd', 'v', 'v', 'v']",Arena do Grêmio,,,,2023-11-04 19:30:00,,0,1,302767,16,265,2,284,1699137000,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/04-11-2023/gremio-bahia.ghtml?utm_source=cartolafc,32
"['v', 'v', 'v', 'v', 'd']","['d', 'd', 'd', 'v', 'd']",Parque do Sabiá,,,,2023-11-04 19:30:00,,1,1,302770,3,282,20,327,1699137000,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/04-11-2023/america-mg-atletico-mg.ghtml?utm_source=cartolafc,32
"['e', 'e', 'e', 'v', 'd']","['v', 'e', 'v', 'v', 'e']",Arena Barueri,,,,2023-11-04 21:30:00,,0,1,302763,8,293,1,275,1699144200,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/04-11-2023/palmeiras-atletico-pr.ghtml?utm_source=cartolafc,32
"['v', 'd', 'v', 'd', 'v']","['d', 'd', 'd', 'v', 'd']",Nabi Abi Chedid,,,,2023-11-05 16:00:00,,0,1,302765,13,264,6,280,1699210800,26,True,saiba como foi,https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/05-11-2023/bragantino-corinthians.ghtml?utm_source=cartolafc,32
"['d', 'v', 'v', 'v', 'v']","['e', 'v', 'e', 'e', 'e']",Mineirão,,,,2023-11-05 16:00:00,,2,1,302766,9,285,14,283,1699210800,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/05-11-2023/cruzeiro-internacional.ghtml?utm_source=cartolafc,32
"['v', 'v', 'd', 'v', 'd']","['e', 'e', 'v', 'v', 'v']",Castelão (CE),,,,2023-11-05 16:00:00,,2,0,302769,4,262,10,356,1699210800,26,True,saiba como foi,https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/05-11-2023/fortaleza-flamengo.ghtml?utm_source=cartolafc,32
"['d', 'd', 'd', 'd', 'v']","['v', 'd', 'e', 'd', 'd']",Couto Pereira,,,,2023-11-05 18:30:00,,1,0,302768,18,290,19,294,1699219800,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/05-11-2023/coritiba-goias.ghtml?utm_source=cartolafc,32
"['e', 'e', 'e', 'e', 'd']","['e', 'e', 'd', 'd', 'v']",São Januário,,,,2023-11-06 19:00:00,,0,1,302762,5,263,15,267,1699308000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/06-11-2023/vasco-botafogo.ghtml?utm_source=cartolafc,32
"['v', 'e', 'd', 'd', 'v']","['e', 'e', 'd', 'd', 'd']",Vila Belmiro,,,,2023-11-06 21:00:00,,0,0,302764,12,1371,17,277,1699315200,26,True,saiba como foi,https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/06-11-2023/santos-cuiaba.ghtml?utm_source=cartolafc,32
"['d', 'e', 'v', 'd', 'v']","['v', 'v', 'v', 'd', 'd']",Maracanã,,,,2023-11-22 21:30:00,,0,1,302761,11,276,7,266,1700699400,26,False,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/22-11-2023/fluminense-sao-paulo.ghtml?utm_source=cartolafc,32
"['v', 'v', 'v', 'd', 'd']","['e', 'v', 'd', 'd', 'v']",Itaipava Arena Fonte Nova,,,,2023-10-31 19:00:00,,0,1,302735,7,266,16,265,1698789600,26,False,saiba como foi,https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/31-10-2023/bahia-fluminense.ghtml?utm_source=cartolafc,31
"['e', 'e', 'e', 'v', 'd']","['v', 'd', 'v', 'd', 'v']",Neo Química Arena,,,,2023-11-01 19:00:00,,0,1,302730,8,293,13,264,1698876000,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/01-11-2023/corinthians-atletico-pr.ghtml?utm_source=cartolafc,31
"['d', 'd', 'd', 'v', 'd']","['d', 'v', 'v', 'v', 'v']",Beira-Rio,,,,2023-11-01 19:00:00,,1,1,302733,20,327,9,285,1698876000,26,True,saiba como foi,https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/01-11-2023/internacional-america-mg.ghtml?utm_source=cartolafc,31
"['e', 'e', 'd', 'd', 'd']","['v', 'v', 'd', 'v', 'd']",Mané Garrincha,,,,2023-11-01 20:00:00,,2,1,302727,17,277,4,262,1698879600,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/01-11-2023/flamengo-santos.ghtml?utm_source=cartolafc,31
"['d', 'd', 'v', 'v', 'v']","['v', 'd', 'e', 'd', 'd']",Couto Pereira,,,,2023-11-01 20:00:00,,2,1,302734,2,284,19,294,1698879600,26,True,saiba como foi,https://ge.globo.com/pr/futebol/brasileirao-serie-a/jogo/01-11-2023/coritiba-gremio.ghtml?utm_source=cartolafc,31
"['v', 'e', 'v', 'v', 'e']","['e', 'e', 'e', 'e', 'd']",Nilton Santos (Engenhão),,,,2023-11-01 21:30:00,,4,3,302728,1,275,5,263,1698885000,26,True,saiba como foi,https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/01-11-2023/botafogo-palmeiras.ghtml?utm_source=cartolafc,31
"['e', 'e', 'v', 'v', 'v']","['v', 'v', 'v', 'v', 'd']",Arena MRV,,,,2023-11-01 21:30:00,,1,3,302732,10,356,3,282,1698885000,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/01-11-2023/atletico-mg-fortaleza.ghtml?utm_source=cartolafc,31
"['e', 'e', 'd', 'd', 'v']","['v', 'e', 'd', 'd', 'v']",Arena Pantanal,,,,2023-11-02 17:00:00,,2,0,302736,15,267,12,1371,1698955200,26,True,saiba como foi,https://ge.globo.com/mt/futebol/brasileirao-serie-a/jogo/02-11-2023/cuiaba-vasco.ghtml?utm_source=cartolafc,31
"['d', 'd', 'd', 'v', 'd']","['d', 'd', 'd', 'd', 'v']",Hailé Pinheiro (Serrinha),,,,2023-11-02 18:00:00,,2,0,302731,6,280,18,290,1698958800,26,True,saiba como foi,https://ge.globo.com/go/futebol/brasileirao-serie-a/jogo/02-11-2023/goias-bragantino.ghtml?utm_source=cartolafc,31
"['e', 'v', 'e', 'e', 'e']","['d', 'e', 'v', 'd', 'v']",Morumbi,,,,2023-11-02 20:00:00,,0,1,302729,14,283,11,276,1698966000,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/02-11-2023/sao-paulo-cruzeiro.ghtml?utm_source=cartolafc,31
"['e', 'v', 'd', 'd', 'v']","['v', 'e', 'v', 'v', 'e']",Allianz Parque,,,,2023-10-28 19:00:00,,0,1,302703,16,265,1,275,1698530400,26,True,saiba como foi,https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/28-10-2023/palmeiras-bahia.ghtml?utm_source=cartolafc,30
"['d', 'd', 'v', 'v', 'v']","['d', 'd', 'd', 'v', 'd']",Independência,,,,2023-10-28 19:00:00,,4,3,302710,2,284,20,327,1698530400,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/28-10-2023/america-mg-gremio.ghtml?utm_source=cartolafc,30
"['v', 'v', 'v', 'd', 'd']","['v', 'v', 'v', 'v', 'd']",Arena MRV,,,,2023-10-28 21:00:00,,0,2,302706,7,266,3,282,1698537600,26,True,saiba como foi,https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/28-10-2023/atletico-mg-fluminense.ghtml?utm_source=cartolafc,30
