rodada,posicao,adv,setor_contraAvgpontuacao,setor_contraLastpontuacao,setor_contraAvgMov5pontuacao,setor_contraAvgMov10pontuacao,setor_contraAvgDS,setor_contraLastDS,setor_contraAvgMov5DS,setor_contraAvgMov10DS,setor_contraAvgFC,setor_contraLastFC,setor_contraAvgMov5FC,setor_contraAvgMov10FC,setor_contraAvgFF,setor_contraLastFF,setor_contraAvgMov5FF,setor_contraAvgMov10FF,setor_contraAvgFS,setor_contraLastFS,setor_contraAvgMov5FS,setor_contraAvgMov10FS,setor_contraAvgCA,setor_contraLastCA,setor_contraAvgMov5CA,setor_contraAvgMov10CA,setor_contraAvgFD,setor_contraLastFD,setor_contraAvgMov5FD,setor_contraAvgMov10FD,setor_contraAvgFT,setor_contraLastFT,setor_contraAvgMov5FT,setor_contraAvgMov10FT,setor_contraAvgG,setor_contraLastG,setor_contraAvgMov5G,setor_contraAvgMov10G,setor_contraAvgDE,setor_contraLastDE,setor_contraAvgMov5DE,setor_contraAvgMov10DE,setor_contraAvgGS,setor_contraLastGS,setor_contraAvgMov5GS,setor_contraAvgMov10GS,setor_contraAvgGC,setor_contraLastGC,setor_contraAvgMov5GC,setor_contraAvgMov10GC,setor_contraAvgI,setor_contraLastI,setor_contraAvgMov5I,setor_contraAvgMov10I,setor_contraAvgSG,setor_contraLastSG,setor_contraAvgMov5SG,setor_contraAvgMov10SG,setor_contraAvgA,setor_contraLastA,setor_contraAvgMov5A,setor_contraAvgMov10A,setor_contraAvgV,setor_contraLastV,setor_contraAvgMov5V,setor_contraAvgMov10V,setor_contraAvgPS,setor_contraLastPS,setor_contraAvgMov5PS,setor_contraAvgMov10PS,setor_contraAvgPC,setor_contraLastPC,setor_contraAvgMov5PC,setor_contraAvgMov10PC,setor_contraAvgCV,setor_contraLastCV,setor_contraAvgMov5CV,setor_contraAvgMov10CV,setor_contraAvgDP,setor_contraLastDP,setor_contraAvgMov5DP,setor_contraAvgMov10DP,setor_contraAvgPP,setor_contraLastPP,setor_contraAvgMov5PP,setor_contraAvgMov10PP
4,Meia,Corinthians,18.2,27.7,18.2,18.2,6.0,5.0,6.0,6.0,6.67,7.0,6.67,6.67,3.0,4.0,3.0,3.0,9.0,8.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Meia,Corinthians,20.25,26.4,20.25,20.25,6.75,9.0,6.75,6.75,5.5,2.0,5.5,5.5,3.25,4.0,3.25,3.25,7.75,4.0,7.75,7.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.25,1.0,0.25,0.25,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Meia,Corinthians,20.84,23.2,20.84,20.84,6.4,5.0,6.4,6.4,5.4,5.0,5.4,5.4,3.0,2.0,3.0,3.0,6.4,1.0,6.4,6.4,0.6,0.0,0.6,0.6,1.2,3.0,1.2,1.2,0.2,0.0,0.2,0.2,0.6,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.6,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Meia,Corinthians,19.73,14.2,21.7,19.73,6.33,6.0,6.0,6.33,6.17,10.0,6.4,6.17,2.5,0.0,3.0,2.5,6.0,4.0,6.0,6.0,0.5,0.0,0.4,0.5,1.0,0.0,1.2,1.0,0.17,0.0,0.2,0.17,0.67,1.0,0.8,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Meia,Corinthians,18.79,13.1,20.92,18.79,6.57,8.0,6.6,6.57,6.14,6.0,6.0,6.14,2.43,2.0,2.4,2.43,5.86,5.0,4.4,5.86,0.43,0.0,0.0,0.43,1.0,1.0,1.4,1.0,0.14,0.0,0.2,0.14,0.57,0.0,0.8,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Meia,Corinthians,19.24,22.4,19.86,19.24,6.75,8.0,7.2,6.75,6.0,5.0,5.6,6.0,2.62,4.0,2.4,2.62,7.0,15.0,5.8,7.0,0.5,1.0,0.2,0.5,1.38,4.0,1.6,1.38,0.12,0.0,0.2,0.12,0.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2.0,0.4,0.62,0.0,0.0,0.0,0.0,0.38,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Meia,Corinthians,17.52,3.8,15.34,17.52,6.33,3.0,6.0,6.33,5.89,5.0,6.2,5.89,2.33,0.0,1.6,2.33,6.56,3.0,5.6,6.56,0.56,1.0,0.4,0.56,1.33,1.0,1.8,1.33,0.11,0.0,0.0,0.11,0.44,0.0,0.4,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.4,0.56,0.0,0.0,0.0,0.0,0.33,0.0,0.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Meia,Corinthians,16.52,7.5,12.2,16.52,6.2,5.0,6.0,6.2,6.0,7.0,6.6,6.0,2.4,3.0,1.8,2.4,6.3,4.0,6.2,6.3,0.7,2.0,0.8,0.7,1.3,1.0,1.4,1.3,0.1,0.0,0.0,0.1,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Meia,Corinthians,15.29,3.0,9.96,15.83,6.0,4.0,5.6,5.8,5.91,5.0,5.6,6.0,2.18,0.0,1.8,2.4,5.82,1.0,5.6,5.8,0.82,2.0,1.2,0.8,1.27,1.0,1.6,1.4,0.09,0.0,0.0,0.1,0.36,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Meia,Corinthians,15.47,17.4,10.82,15.87,6.0,6.0,5.2,5.9,6.08,8.0,6.0,6.0,2.33,4.0,2.2,2.3,5.67,4.0,5.4,4.9,0.83,1.0,1.4,0.7,1.33,2.0,1.8,1.6,0.25,2.0,0.4,0.3,0.33,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Meia,Corinthians,15.47,15.5,9.44,14.65,5.92,5.0,4.6,5.9,5.85,3.0,5.6,5.6,2.38,3.0,2.0,2.2,5.69,6.0,3.6,4.7,0.77,0.0,1.2,0.7,1.23,0.0,1.0,1.3,0.23,0.0,0.4,0.3,0.31,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.31,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Meia,Corinthians,14.83,6.5,9.98,12.66,5.64,2.0,4.4,5.2,5.64,3.0,5.2,5.7,2.43,3.0,2.6,2.1,5.29,0.0,3.0,4.3,0.79,1.0,1.2,0.8,1.36,3.0,1.4,1.6,0.21,0.0,0.4,0.2,0.29,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.29,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Meia,Corinthians,14.43,8.8,10.24,11.22,5.4,2.0,3.8,4.9,5.6,5.0,4.8,5.7,2.6,5.0,3.0,2.4,5.27,5.0,3.2,4.7,0.8,1.0,1.0,0.9,1.4,2.0,1.6,1.5,0.2,0.0,0.4,0.2,0.27,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.27,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Meia,Corinthians,14.89,21.9,14.02,11.99,5.38,5.0,4.0,4.8,5.31,1.0,4.0,4.8,2.88,7.0,4.4,3.1,5.31,6.0,4.2,4.9,0.75,0.0,0.6,0.9,1.5,3.0,2.0,1.8,0.19,0.0,0.4,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.31,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Meia,Corinthians,14.77,12.8,13.1,11.96,5.29,4.0,3.6,4.4,5.65,11.0,4.6,5.3,2.88,3.0,4.2,3.2,5.18,3.0,4.0,4.7,0.82,2.0,0.8,1.1,1.53,2.0,2.0,1.9,0.24,1.0,0.2,0.3,0.29,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.29,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,0.4,0.2,0.06,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Meia,Corinthians,14.81,15.5,13.1,11.27,5.44,8.0,4.2,4.4,5.56,4.0,4.8,5.2,2.83,2.0,4.0,3.0,5.5,11.0,5.0,4.3,0.78,0.0,0.8,1.0,1.44,0.0,2.0,1.5,0.22,0.0,0.2,0.3,0.28,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.4,0.2,0.06,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Meia,Corinthians,14.39,6.9,13.18,11.58,5.47,6.0,5.0,4.7,5.42,3.0,4.8,5.0,2.79,2.0,3.8,3.2,5.32,2.0,5.4,4.2,0.84,2.0,1.0,1.1,1.37,0.0,1.4,1.4,0.21,0.0,0.2,0.3,0.26,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.4,0.2,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Meia,Corinthians,13.92,4.8,12.38,11.31,5.35,3.0,5.2,4.5,5.25,2.0,4.2,4.5,2.7,1.0,3.0,3.0,5.15,2.0,4.8,4.0,0.8,0.0,0.8,0.9,1.3,0.0,1.0,1.3,0.2,0.0,0.2,0.3,0.25,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Meia,Corinthians,13.68,9.0,9.8,11.91,5.29,4.0,5.0,4.5,5.24,5.0,5.0,4.5,2.81,5.0,2.6,3.5,5.05,3.0,4.2,4.2,0.81,1.0,1.0,0.8,1.29,1.0,0.6,1.3,0.19,0.0,0.2,0.3,0.24,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Meia,Corinthians,14.0,20.8,11.4,12.25,5.27,5.0,5.2,4.4,5.18,4.0,3.6,4.1,2.73,1.0,2.2,3.2,5.09,6.0,4.8,4.4,0.77,0.0,0.6,0.7,1.27,1.0,0.4,1.2,0.23,1.0,0.2,0.2,0.27,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.2,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Meia,Corinthians,13.59,4.4,9.18,11.14,5.17,3.0,4.2,4.2,5.0,1.0,3.0,3.9,2.7,2.0,2.2,3.1,5.0,3.0,3.2,4.1,0.83,2.0,1.0,0.9,1.22,0.0,0.4,1.2,0.22,0.0,0.2,0.2,0.26,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.2,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Meia,Corinthians,13.99,23.2,12.44,12.81,5.21,6.0,4.2,4.6,5.04,6.0,3.6,4.2,2.71,3.0,2.4,3.1,5.12,8.0,4.4,4.9,0.88,2.0,1.0,1.0,1.29,3.0,1.0,1.2,0.21,0.0,0.2,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.0,0.4,0.2,0.0,0.0,0.0,0.0,0.29,2.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.2,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Meia,Corinthians,14.66,30.7,17.62,15.0,5.44,11.0,5.8,5.5,5.0,4.0,4.0,4.1,2.64,1.0,2.4,2.7,4.96,1.0,4.2,4.5,0.88,1.0,1.2,1.0,1.32,2.0,1.4,1.2,0.24,1.0,0.4,0.3,0.28,1.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.32,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.2,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Meia,Corinthians,15.56,38.2,23.46,16.63,5.35,3.0,5.6,5.3,5.0,5.0,4.0,4.5,2.62,2.0,1.8,2.2,5.23,12.0,6.0,5.1,0.88,1.0,1.2,1.1,1.38,3.0,1.8,1.2,0.23,0.0,0.4,0.3,0.38,3.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.0,0.6,0.3,0.0,0.0,0.0,0.0,0.35,1.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.1,0.08,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Meia,Corinthians,16.11,30.5,25.4,18.4,5.44,8.0,6.2,5.7,5.04,6.0,4.4,4.0,2.7,5.0,2.6,2.4,5.37,9.0,6.6,5.7,0.85,0.0,1.2,0.9,1.37,1.0,1.8,1.1,0.22,0.0,0.2,0.2,0.41,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.37,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Meia,Corinthians,15.92,10.6,26.64,17.91,5.43,5.0,6.6,5.4,5.0,4.0,5.0,4.0,2.71,3.0,2.8,2.5,5.32,4.0,6.8,5.0,0.86,1.0,1.0,1.0,1.39,2.0,2.2,1.3,0.21,0.0,0.2,0.2,0.39,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.36,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Meia,Corinthians,15.46,2.6,22.52,17.48,5.31,2.0,5.8,5.0,5.07,7.0,5.2,4.4,2.69,2.0,2.6,2.5,5.38,7.0,6.6,5.5,0.86,1.0,0.8,0.9,1.38,1.0,1.8,1.4,0.21,0.0,0.2,0.2,0.38,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.2,0.1,0.28,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.34,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Meia,Corinthians,15.4,13.6,19.1,18.36,5.43,9.0,5.4,5.6,5.13,7.0,5.8,4.9,2.8,6.0,3.6,3.0,5.2,0.0,6.4,5.3,0.87,1.0,0.8,1.0,1.37,1.0,1.6,1.5,0.2,0.0,0.0,0.2,0.37,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.2,0.1,0.3,1.0,0.4,0.4,0.0,0.0,0.0,0.0,0.33,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Meia,Corinthians,15.22,10.0,13.46,18.46,5.48,7.0,6.2,5.9,5.1,4.0,5.6,4.8,2.74,1.0,3.4,2.6,5.16,4.0,4.8,5.4,0.84,0.0,0.6,0.9,1.32,0.0,1.0,1.4,0.19,0.0,0.0,0.2,0.35,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.2,0.1,0.29,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.32,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Técnico,Corinthians,3.66,3.66,3.66,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Técnico,Corinthians,3.66,3.66,3.66,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Técnico,Corinthians,5.0,6.35,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Técnico,Corinthians,5.22,5.66,5.22,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Técnico,Corinthians,4.97,4.23,4.97,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Técnico,Corinthians,5.71,8.65,5.71,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Técnico,Corinthians,5.22,2.8,5.54,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Técnico,Corinthians,5.47,6.95,5.66,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.0,0.6,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
